subscription_id,start_date,end_date,payment_date,invoice_amount,booking_amount,refund_date,refund_amount,kind
203335,2026-01-22,2027-01-22,2026-01-22,269.67,269.67,,0,Upfront
208408,2026-02-01,2027-02-01,2026-02-01,269.67,269.67,,0,Upfront
201983,2026-01-18,2027-01-18,2026-01-18,351.64,351.64,,0,Upfront
205252,2026-01-26,2027-01-26,2026-01-26,269.67,269.67,,0,Upfront
204441,2026-01-24,2027-01-24,2026-01-24,433.61,433.61,,0,Upfront
201241,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
204975,2026-01-25,2027-01-25,2026-01-25,345.53,345.53,,0,Upfront
208769,2026-02-02,2027-02-02,2026-02-02,351.64,351.64,,0,Upfront
200752,2026-01-16,2027-01-16,2026-01-16,351.64,351.64,,0,Upfront
203855,2026-01-23,2027-01-23,2026-01-23,351.64,351.64,,0,Upfront
203352,2026-01-23,2027-01-23,2026-01-23,374.02,374.02,,0,Upfront
212272,2026-02-13,2027-02-13,2026-02-13,351.64,351.64,,0,Upfront
208773,2026-02-03,2027-02-03,2026-02-03,351.64,351.64,,0,Upfront
201386,2026-01-17,2027-01-17,2026-01-17,345.53,345.53,,0,Upfront
201363,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
203327,2026-01-22,2027-01-22,2026-01-22,992.38,992.38,,0,Upfront
209830,2026-02-06,2027-02-06,2026-02-06,263.57,263.57,,0,Upfront
205978,2026-01-28,2027-01-28,2026-01-28,345.53,345.53,,0,Upfront
209909,2026-02-06,2027-02-06,2026-02-06,427.5,427.5,,0,Upfront
201972,2026-01-23,2027-01-23,2026-01-23,292.05,292.05,,0,Upfront
215389,2026-02-23,2027-02-23,2026-02-23,351.64,351.64,,0,Upfront
207827,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
212284,2026-02-13,2027-02-13,2026-02-13,351.64,351.64,,0,Upfront
207122,2026-01-30,2027-01-30,2026-01-30,345.53,345.53,,0,Upfront
207848,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
204974,2026-01-25,2027-01-25,2026-01-25,345.53,345.53,,0,Upfront
204438,2026-01-24,2027-01-24,2026-01-24,263.57,263.57,,0,Upfront
201392,2026-01-18,2027-01-18,2026-01-18,345.53,345.53,,0,Upfront
201380,2026-01-17,2027-01-17,2026-01-17,345.53,345.53,,0,Upfront
203722,2026-02-10,2027-02-10,2026-02-10,427.5,427.5,,0,Upfront
209907,2026-02-06,2027-02-06,2026-02-06,345.53,345.53,,0,Upfront
202236,2026-01-19,2027-01-19,2026-01-19,433.61,433.61,,0,Upfront
202524,2026-01-21,2027-01-21,2026-01-21,269.67,269.67,,0,Upfront
204258,2026-01-26,2027-01-26,2026-01-26,345.53,345.53,,0,Upfront
202396,2026-01-19,2027-01-19,2026-01-19,351.64,351.64,,0,Upfront
205397,2026-01-26,2027-01-26,2026-01-26,269.67,269.67,,0,Upfront
201963,2026-01-18,2027-01-18,2026-01-18,351.64,351.64,,0,Upfront
210589,2026-02-07,2027-02-07,2026-02-07,351.64,351.64,,0,Upfront
213785,2026-02-18,2027-02-18,2026-02-18,339.02,339.02,,0,Upfront
210647,2026-02-25,2027-02-25,2026-02-25,374.02,374.02,,0,Upfront
201381,2026-01-28,2027-01-28,2026-01-28,433.61,433.61,,0,Upfront
201405,2026-01-17,2027-01-17,2026-01-17,269.67,269.67,,0,Upfront
213498,2026-02-17,2027-02-17,2026-02-17,351.64,351.64,,0,Upfront
201365,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
201954,2026-01-18,2027-01-18,2026-01-18,351.64,351.64,,0,Upfront
201955,2026-01-20,2027-01-20,2026-01-20,351.64,351.64,,0,Upfront
204976,2026-01-25,2027-01-25,2026-01-25,345.53,345.53,,0,Upfront
206423,2026-01-29,2027-01-29,2026-01-29,345.53,345.53,,0,Upfront
211912,2026-02-12,2027-02-12,2026-02-12,351.64,351.64,,0,Upfront
201406,2026-01-17,2027-01-17,2026-01-17,269.67,269.67,,0,Upfront
212192,2026-02-18,2027-02-18,2026-02-18,345.53,345.53,,0,Upfront
216136,2026-02-26,2027-02-26,2026-02-26,269.67,269.67,,0,Upfront
215500,2026-02-24,2027-02-24,2026-02-24,351.64,351.64,,0,Upfront
211143,2026-02-09,2027-02-09,2026-02-09,433.61,433.61,,0,Upfront
207133,2026-01-30,2027-01-30,2026-01-30,263.57,263.57,,0,Upfront
196349,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
202379,2026-01-19,2027-01-19,2026-01-19,351.64,351.64,,0,Upfront
201973,2026-01-18,2027-01-18,2026-01-18,269.67,269.67,,0,Upfront
204409,2026-01-24,2027-01-24,2026-01-24,433.61,433.61,,0,Upfront
203344,2026-01-22,2027-01-22,2026-01-22,345.53,345.53,,0,Upfront
209515,2026-02-05,2027-02-05,2026-02-05,345.53,345.53,,0,Upfront
201965,2026-01-18,2027-01-18,2026-01-18,269.67,269.67,,0,Upfront
205386,2026-01-29,2027-01-29,2026-01-29,351.64,351.64,,0,Upfront
202385,2026-01-19,2027-01-19,2026-01-19,433.61,433.61,,0,Upfront
203830,2026-01-23,2027-01-23,2026-01-23,433.61,433.61,,0,Upfront
216939,2026-02-28,2027-02-28,2026-02-28,351.64,351.64,,0,Upfront
207825,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
205380,2026-01-26,2027-01-26,2026-01-26,433.61,433.61,,0,Upfront
203293,2026-01-22,2027-01-22,2026-01-22,427.5,427.5,,0,Upfront
214597,2026-02-21,2027-02-21,2026-02-21,433.61,433.61,,0,Upfront
204429,2026-01-27,2027-01-27,2026-01-27,351.64,351.64,,0,Upfront
203340,2026-01-22,2027-01-22,2026-01-22,345.53,345.53,,0,Upfront
202639,2026-01-20,2027-01-20,2026-01-20,345.53,345.53,,0,Upfront
213651,2026-02-18,2027-02-18,2026-02-18,345.53,345.53,,0,Upfront
203835,2026-01-23,2027-01-23,2026-01-23,351.64,351.64,,0,Upfront
203336,2026-01-22,2027-01-22,2026-01-22,427.5,427.5,,0,Upfront
201970,2026-01-24,2027-01-24,2026-01-24,345.53,345.53,,0,Upfront
204424,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
202389,2026-01-19,2027-01-19,2026-01-19,351.64,351.64,,0,Upfront
209919,2026-02-06,2027-02-06,2026-02-06,345.53,345.53,2026-02-28,345.53,Upfront
205993,2026-01-28,2027-01-28,2026-01-28,427.5,427.5,,0,Upfront
204422,2026-01-24,2027-01-24,2026-01-24,269.67,269.67,,0,Upfront
205390,2026-01-26,2027-01-26,2026-01-26,351.64,351.64,,0,Upfront
202398,2026-01-19,2027-01-19,2026-01-19,351.64,351.64,,0,Upfront
215118,2026-02-22,2027-02-22,2026-02-22,351.64,351.64,,0,Upfront
207085,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
206485,2026-01-29,2027-01-29,2026-01-29,345.53,345.53,,0,Upfront
206511,2026-01-29,2027-01-29,2026-01-29,427.5,427.5,,0,Upfront
216937,2026-02-28,2027-02-28,2026-02-28,351.64,351.64,,0,Upfront
208407,2026-02-01,2027-02-01,2026-02-01,427.5,427.5,,0,Upfront
212988,2026-02-15,2027-02-15,2026-02-15,351.64,351.64,,0,Upfront
205411,2026-01-26,2027-01-26,2026-01-26,351.64,351.64,,0,Upfront
210779,2026-02-08,2027-02-08,2026-02-08,433.61,433.61,,0,Upfront
203325,2026-01-22,2027-01-22,2026-01-22,351.64,351.64,,0,Upfront
204978,2026-01-26,2027-01-26,2026-01-26,351.64,351.64,,0,Upfront
216512,2026-02-27,2027-02-27,2026-02-27,351.64,351.64,,0,Upfront
206492,2026-01-29,2027-01-29,2026-01-29,263.57,263.57,,0,Upfront
202922,2026-01-21,2027-01-21,2026-01-21,263.57,263.57,,0,Upfront
196340,2026-01-08,2027-01-08,2026-01-08,433.61,433.61,,0,Upfront
204423,2026-01-24,2027-01-24,2026-01-24,345.53,345.53,,0,Upfront
211921,2026-02-12,2027-02-12,2026-02-12,351.64,351.64,,0,Upfront
210237,2026-02-24,2027-02-24,2026-02-24,345.53,345.53,,0,Upfront
203350,2026-01-22,2027-01-22,2026-01-22,351.64,351.64,,0,Upfront
209511,2026-02-05,2027-02-05,2026-02-05,345.53,345.53,,0,Upfront
212288,2026-02-13,2027-02-13,2026-02-13,427.5,427.5,,0,Upfront
205987,2026-01-28,2027-01-28,2026-01-28,345.53,345.53,,0,Upfront
209146,2026-02-04,2027-02-04,2026-02-04,433.61,433.61,,0,Upfront
209904,2026-02-24,2027-02-24,2026-02-24,345.53,345.53,,0,Upfront
202397,2026-01-20,2027-01-20,2026-01-20,345.53,345.53,,0,Upfront
210363,2026-02-07,2027-02-07,2026-02-07,269.67,269.67,,0,Upfront
216499,2026-02-27,2027-02-27,2026-02-27,345.53,345.53,,0,Upfront
206482,2026-01-29,2027-01-29,2026-01-29,345.53,345.53,,0,Upfront
203843,2026-01-23,2027-01-23,2026-01-23,427.5,427.5,,0,Upfront
204259,2026-01-24,2027-01-24,2026-01-24,345.53,345.53,,0,Upfront
216131,2026-02-26,2027-02-26,2026-02-26,433.61,433.61,,0,Upfront
202855,2026-01-21,2027-01-21,2026-01-21,345.53,345.53,,0,Upfront
207562,2026-01-30,2027-01-30,2026-01-30,310.66,310.66,,0,Upfront
204969,2026-01-25,2027-01-25,2026-01-25,345.53,345.53,,0,Upfront
205249,2026-01-29,2027-01-29,2026-01-29,351.64,351.64,,0,Upfront
215123,2026-02-22,2027-02-22,2026-02-22,833.36,833.36,,0,Upfront
207109,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
205695,2026-01-27,2027-01-27,2026-01-27,351.64,351.64,,0,Upfront
203337,2026-01-22,2027-01-22,2026-01-22,433.61,433.61,,0,Upfront
197803,2026-01-10,2027-01-10,2026-01-10,433.61,433.61,,0,Upfront
208416,2026-02-01,2027-02-01,2026-02-01,427.5,427.5,,0,Upfront
204800,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
204436,2026-01-24,2027-01-24,2026-01-24,427.5,427.5,,0,Upfront
204417,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
207855,2026-01-31,2027-01-31,2026-01-31,433.61,433.61,,0,Upfront
212625,2026-02-14,2027-02-14,2026-02-14,433.61,433.61,,0,Upfront
208397,2026-02-01,2027-02-01,2026-02-01,292.05,292.05,,0,Upfront
211131,2026-02-09,2027-02-09,2026-02-09,427.5,427.5,,0,Upfront
203845,2026-01-23,2027-01-23,2026-01-23,351.64,351.64,,0,Upfront
207100,2026-01-30,2027-01-30,2026-01-30,433.61,433.61,,0,Upfront
214293,2026-02-20,2027-02-20,2026-02-20,351.64,351.64,,0,Upfront
203850,2026-01-23,2027-01-23,2026-01-23,345.53,345.53,,0,Upfront
203841,2026-01-23,2027-01-23,2026-01-23,351.64,351.64,,0,Upfront
203837,2026-01-23,2027-01-23,2026-01-23,351.64,351.64,,0,Upfront
215198,2026-02-22,2027-02-22,2026-02-22,351.64,351.64,,0,Upfront
203849,2026-01-23,2027-01-23,2026-01-23,257.05,257.05,,0,Upfront
207092,2026-01-31,2027-01-31,2026-01-31,427.5,427.5,,0,Upfront
204807,2026-01-27,2027-01-27,2026-01-27,345.53,345.53,,0,Upfront
204428,2026-01-27,2027-01-27,2026-01-27,269.67,269.67,,0,Upfront
207156,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
207849,2026-01-31,2027-01-31,2026-01-31,345.53,345.53,,0,Upfront
210166,2026-02-08,2027-02-08,2026-02-08,427.5,427.5,,0,Upfront
203332,2026-01-22,2027-01-22,2026-01-22,345.53,345.53,,0,Upfront
204983,2026-01-25,2027-01-25,2026-01-25,269.67,269.67,,0,Upfront
211855,2026-02-12,2027-02-12,2026-02-12,433.61,433.61,,0,Upfront
209608,2026-02-05,2027-02-05,2026-02-05,351.64,351.64,,0,Upfront
207541,2026-01-30,2027-01-30,2026-01-30,392.62,392.62,,0,Upfront
211852,2026-02-12,2027-02-12,2026-02-12,433.61,433.61,,0,Upfront
216965,2026-02-28,2027-02-28,2026-02-28,339.02,339.02,,0,Upfront
210240,2026-02-07,2027-02-07,2026-02-07,351.64,351.64,,0,Upfront
207147,2026-01-30,2027-01-30,2026-01-30,427.5,427.5,,0,Upfront
203856,2026-01-23,2027-01-23,2026-01-23,345.53,345.53,,0,Upfront
211016,2026-02-09,2027-02-09,2026-02-09,427.5,427.5,,0,Upfront
214194,2026-02-21,2027-02-21,2026-02-21,351.64,351.64,,0,Upfront
196304,2026-01-08,2027-01-08,2026-01-08,351.64,351.64,,0,Upfront
211850,2026-02-12,2027-02-12,2026-02-12,351.64,351.64,,0,Upfront
203362,2026-01-22,2027-01-22,2026-01-22,374.02,374.02,,0,Upfront
210587,2026-02-10,2027-02-10,2026-02-10,351.64,351.64,,0,Upfront
203852,2026-01-23,2027-01-23,2026-01-23,345.53,345.53,,0,Upfront
208421,2026-02-01,2027-02-01,2026-02-01,345.53,345.53,,0,Upfront
203469,2026-01-22,2027-01-22,2026-01-22,351.64,351.64,,0,Upfront
207845,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
206502,2026-01-29,2027-01-29,2026-01-29,351.64,351.64,,0,Upfront
204427,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
203351,2026-01-22,2027-01-22,2026-01-22,374.02,374.02,,0,Upfront
207155,2026-01-30,2027-01-30,2026-01-30,269.67,269.67,,0,Upfront
209399,2026-02-06,2027-02-06,2026-02-06,427.5,427.5,,0,Upfront
203857,2026-01-23,2027-01-23,2026-01-23,269.67,269.67,,0,Upfront
203839,2026-01-23,2027-01-23,2026-01-23,351.64,351.64,,0,Upfront
207081,2026-01-30,2027-01-30,2026-01-30,269.67,269.67,,0,Upfront
203361,2026-01-22,2027-01-22,2026-01-22,345.53,345.53,,0,Upfront
204806,2026-01-25,2027-01-25,2026-01-25,269.67,269.67,,0,Upfront
206064,2026-01-28,2027-01-28,2026-01-28,269.67,269.67,,0,Upfront
207110,2026-01-30,2027-01-30,2026-01-30,427.5,427.5,,0,Upfront
214823,2026-02-21,2027-02-21,2026-02-21,433.61,433.61,,0,Upfront
209518,2026-02-12,2027-02-12,2026-02-12,427.5,427.5,,0,Upfront
205697,2026-01-27,2027-01-27,2026-01-27,269.67,269.67,,0,Upfront
203831,2026-01-24,2027-01-24,2026-01-24,269.67,269.67,,0,Upfront
212994,2026-02-15,2027-02-15,2026-02-15,433.61,433.61,,0,Upfront
203832,2026-01-23,2027-01-23,2026-01-23,351.64,351.64,,0,Upfront
206476,2026-01-29,2027-01-29,2026-01-29,433.61,433.61,,0,Upfront
206422,2026-01-29,2027-01-29,2026-01-29,351.64,351.64,,0,Upfront
205388,2026-01-26,2027-01-26,2026-01-26,427.5,427.5,,0,Upfront
216970,2026-02-28,2027-02-28,2026-02-28,351.64,351.64,,0,Upfront
207078,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
207384,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
203844,2026-01-23,2027-01-23,2026-01-23,263.57,263.57,,0,Upfront
207102,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
204442,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
211598,2026-02-11,2027-02-11,2026-02-11,351.64,351.64,,0,Upfront
212268,2026-02-13,2027-02-13,2026-02-13,351.64,351.64,,0,Upfront
207084,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
204406,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
212995,2026-02-15,2027-02-15,2026-02-15,351.64,351.64,,0,Upfront
205696,2026-01-27,2027-01-27,2026-01-27,263.57,263.57,,0,Upfront
206063,2026-01-28,2027-01-28,2026-01-28,351.64,351.64,,0,Upfront
204988,2026-01-25,2027-01-25,2026-01-25,345.53,345.53,,0,Upfront
207846,2026-01-31,2027-01-31,2026-01-31,345.53,345.53,,0,Upfront
204418,2026-01-24,2027-01-24,2026-01-24,269.67,269.67,,0,Upfront
210787,2026-02-08,2027-02-08,2026-02-08,269.67,269.67,,0,Upfront
203860,2026-01-23,2027-01-23,2026-01-23,345.53,345.53,,0,Upfront
208392,2026-02-01,2027-02-01,2026-02-01,433.61,433.61,,0,Upfront
204420,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
204431,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
211382,2026-02-10,2027-02-10,2026-02-10,345.53,345.53,,0,Upfront
205705,2026-01-27,2027-01-27,2026-01-27,351.64,351.64,,0,Upfront
205387,2026-01-26,2027-01-26,2026-01-26,345.53,345.53,,0,Upfront
203859,2026-01-23,2027-01-23,2026-01-23,433.61,433.61,,0,Upfront
204413,2026-01-24,2027-01-24,2026-01-24,345.53,345.53,,0,Upfront
205410,2026-01-26,2027-01-26,2026-01-26,345.53,345.53,,0,Upfront
204407,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
205381,2026-01-26,2027-01-26,2026-01-26,433.61,433.61,,0,Upfront
196270,2026-01-08,2027-01-08,2026-01-08,269.67,269.67,,0,Upfront
208409,2026-02-01,2027-02-01,2026-02-01,433.61,433.61,,0,Upfront
205984,2026-01-28,2027-01-28,2026-01-28,351.64,351.64,,0,Upfront
204439,2026-01-24,2027-01-24,2026-01-24,433.61,433.61,,0,Upfront
208256,2026-02-05,2027-02-05,2026-02-05,351.64,351.64,,0,Upfront
215399,2026-02-23,2027-02-23,2026-02-23,351.64,351.64,,0,Upfront
207852,2026-01-31,2027-01-31,2026-01-31,263.57,263.57,,0,Upfront
205094,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
204972,2026-01-25,2027-01-25,2026-01-25,433.61,433.61,,0,Upfront
209519,2026-02-05,2027-02-05,2026-02-05,345.53,345.53,,0,Upfront
204979,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
208412,2026-02-01,2027-02-01,2026-02-01,351.64,351.64,,0,Upfront
207101,2026-02-12,2027-02-12,2026-02-12,345.53,345.53,,0,Upfront
212522,2026-02-14,2027-02-14,2026-02-14,269.67,269.67,,0,Upfront
204419,2026-02-12,2027-02-12,2026-02-12,433.61,433.61,,0,Upfront
206058,2026-01-28,2027-01-28,2026-01-28,351.64,351.64,,0,Upfront
209927,2026-02-06,2027-02-06,2026-02-06,339.02,339.02,,0,Upfront
205406,2026-01-27,2027-01-27,2026-01-27,269.67,269.67,,0,Upfront
205242,2026-01-29,2027-01-29,2026-01-29,269.67,269.67,,0,Upfront
211904,2026-02-12,2027-02-12,2026-02-12,351.64,351.64,,0,Upfront
207127,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
204425,2026-01-24,2027-01-24,2026-01-24,351.64,351.64,,0,Upfront
216117,2026-02-26,2027-02-26,2026-02-26,433.61,433.61,,0,Upfront
204985,2026-01-25,2027-01-25,2026-01-25,433.61,433.61,,0,Upfront
206060,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
192178,2026-01-02,2027-01-02,2026-01-02,351.64,351.64,,0,Upfront
206493,2026-01-29,2027-01-29,2026-01-29,351.64,351.64,,0,Upfront
209522,2026-02-05,2027-02-05,2026-02-05,263.57,263.57,,0,Upfront
206066,2026-02-03,2027-02-03,2026-02-03,351.64,351.64,,0,Upfront
205988,2026-01-29,2027-01-29,2026-01-29,433.61,433.61,,0,Upfront
209785,2026-02-05,2027-02-05,2026-02-05,263.57,263.57,,0,Upfront
214733,2026-02-21,2027-02-21,2026-02-21,427.5,427.5,,0,Upfront
206500,2026-01-29,2027-01-29,2026-01-29,257.05,257.05,,0,Upfront
204995,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
211534,2026-02-12,2027-02-12,2026-02-12,345.53,345.53,,0,Upfront
206483,2026-01-29,2027-01-29,2026-01-29,433.61,433.61,,0,Upfront
206470,2026-01-29,2027-01-29,2026-01-29,351.64,351.64,,0,Upfront
204982,2026-01-25,2027-01-25,2026-01-25,269.67,269.67,,0,Upfront
204980,2026-01-25,2027-01-25,2026-01-25,351.64,351.64,,0,Upfront
205383,2026-01-26,2027-01-26,2026-01-26,345.53,345.53,,0,Upfront
205395,2026-01-26,2027-01-26,2026-01-26,427.5,427.5,,0,Upfront
207839,2026-01-31,2027-01-31,2026-01-31,345.53,345.53,,0,Upfront
210374,2026-02-07,2027-02-07,2026-02-07,351.64,351.64,,0,Upfront
206479,2026-01-29,2027-01-29,2026-01-29,351.64,351.64,,0,Upfront
205408,2026-01-28,2027-01-28,2026-01-28,351.64,351.64,,0,Upfront
207080,2026-01-30,2027-01-30,2026-01-30,433.61,433.61,,0,Upfront
204993,2026-01-25,2027-01-25,2026-01-25,433.61,433.61,,0,Upfront
206947,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
206490,2026-01-29,2027-01-29,2026-01-29,433.61,433.61,,0,Upfront
205398,2026-01-26,2027-01-26,2026-01-26,345.53,345.53,,0,Upfront
206054,2026-01-28,2027-01-28,2026-01-28,427.5,427.5,,0,Upfront
207120,2026-01-30,2027-01-30,2026-01-30,427.5,427.5,,0,Upfront
209906,2026-02-06,2027-02-06,2026-02-06,351.64,351.64,,0,Upfront
207105,2026-01-31,2027-01-31,2026-01-31,263.57,263.57,,0,Upfront
206475,2026-01-29,2027-01-29,2026-01-29,345.53,345.53,,0,Upfront
206512,2026-01-29,2027-01-29,2026-01-29,345.53,345.53,,0,Upfront
193318,2026-01-03,2027-01-03,2026-01-03,269.67,269.67,,0,Upfront
209506,2026-02-05,2027-02-05,2026-02-05,351.64,351.64,,0,Upfront
214720,2026-02-21,2027-02-21,2026-02-21,351.64,351.64,,0,Upfront
209512,2026-02-05,2027-02-05,2026-02-05,345.53,345.53,,0,Upfront
208391,2026-02-01,2027-02-01,2026-02-01,269.67,269.67,,0,Upfront
205392,2026-01-26,2027-01-26,2026-01-26,433.61,433.61,,0,Upfront
205992,2026-01-28,2027-01-28,2026-01-28,345.53,345.53,,0,Upfront
205391,2026-01-26,2027-01-26,2026-01-26,351.64,351.64,,0,Upfront
207673,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
205389,2026-01-26,2027-01-26,2026-01-26,263.57,263.57,,0,Upfront
207096,2026-01-30,2027-01-30,2026-01-30,345.53,345.53,,0,Upfront
208419,2026-02-01,2027-02-01,2026-02-01,351.64,351.64,,0,Upfront
207837,2026-01-31,2027-01-31,2026-01-31,269.67,269.67,,0,Upfront
211013,2026-02-10,2027-02-10,2026-02-10,345.53,345.53,,0,Upfront
208395,2026-02-01,2027-02-01,2026-02-01,269.67,269.67,,0,Upfront
209905,2026-02-06,2027-02-06,2026-02-06,433.61,433.61,,0,Upfront
216510,2026-02-27,2027-02-27,2026-02-27,339.02,339.02,,0,Upfront
205702,2026-01-27,2027-01-27,2026-01-27,345.53,345.53,,0,Upfront
205703,2026-01-27,2027-01-27,2026-01-27,351.64,351.64,,0,Upfront
206478,2026-01-29,2027-01-29,2026-01-29,269.67,269.67,,0,Upfront
206498,2026-01-31,2027-01-31,2026-01-31,269.67,269.67,,0,Upfront
210361,2026-02-07,2027-02-07,2026-02-07,339.02,339.02,,0,Upfront
207154,2026-01-30,2027-01-30,2026-01-30,263.57,263.57,,0,Upfront
214288,2026-02-20,2027-02-20,2026-02-20,351.64,351.64,,0,Upfront
206059,2026-01-28,2027-01-28,2026-01-28,351.64,351.64,,0,Upfront
201510,2026-01-17,2027-01-17,2026-01-17,351.64,351.64,,0,Upfront
211909,2026-02-12,2027-02-12,2026-02-12,263.57,263.57,,0,Upfront
216128,2026-02-26,2027-02-26,2026-02-26,433.61,433.61,,0,Upfront
188225,2026-01-10,2027-01-10,2026-01-10,351.64,351.64,,0,Upfront
208394,2026-02-01,2027-02-01,2026-02-01,345.53,345.53,,0,Upfront
206471,2026-01-29,2027-01-29,2026-01-29,351.64,351.64,,0,Upfront
197761,2026-01-14,2027-01-14,2026-01-14,433.61,433.61,,0,Upfront
208970,2026-02-03,2027-02-03,2026-02-03,351.64,351.64,,0,Upfront
212512,2026-02-13,2027-02-13,2026-02-13,351.64,351.64,,0,Upfront
210771,2026-02-09,2027-02-09,2026-02-09,351.64,351.64,,0,Upfront
211134,2026-02-09,2027-02-09,2026-02-09,351.64,351.64,,0,Upfront
206497,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
211849,2026-02-21,2027-02-21,2026-02-21,345.53,345.53,,0,Upfront
208880,2026-02-03,2027-02-03,2026-02-03,345.53,345.53,,0,Upfront
210377,2026-02-07,2027-02-07,2026-02-07,345.53,345.53,,0,Upfront
206477,2026-01-29,2027-01-29,2026-01-29,345.53,345.53,,0,Upfront
207123,2026-01-31,2027-01-31,2026-01-31,351.64,351.64,,0,Upfront
207675,2026-01-31,2027-01-31,2026-01-31,263.57,263.57,,0,Upfront
206508,2026-01-29,2027-01-29,2026-01-29,269.67,269.67,,0,Upfront
206514,2026-02-22,2027-02-22,2026-02-22,351.64,351.64,,0,Upfront
211144,2026-02-10,2027-02-10,2026-02-10,345.53,345.53,,0,Upfront
206473,2026-01-29,2027-01-29,2026-01-29,263.57,263.57,,0,Upfront
207836,2026-01-31,2027-01-31,2026-01-31,269.67,269.67,,0,Upfront
207108,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
215100,2026-02-22,2027-02-22,2026-02-22,345.53,345.53,,0,Upfront
188405,2026-01-09,2027-01-09,2026-01-09,351.64,351.64,,0,Upfront
207130,2026-01-30,2027-01-30,2026-01-30,269.67,269.67,,0,Upfront
208403,2026-02-02,2027-02-02,2026-02-02,345.53,345.53,,0,Upfront
208777,2026-02-02,2027-02-02,2026-02-02,263.57,263.57,,0,Upfront
207854,2026-01-31,2027-01-31,2026-01-31,345.53,345.53,,0,Upfront
208639,2026-02-02,2027-02-02,2026-02-02,433.61,433.61,,0,Upfront
214281,2026-02-20,2027-02-20,2026-02-20,351.64,351.64,,0,Upfront
206481,2026-01-29,2027-01-29,2026-01-29,345.53,345.53,,0,Upfront
207087,2026-01-30,2027-01-30,2026-01-30,269.67,269.67,,0,Upfront
208257,2026-02-01,2027-02-01,2026-02-01,833.36,833.36,,0,Upfront
216982,2026-02-28,2027-02-28,2026-02-28,351.64,351.64,,0,Upfront
207091,2026-01-31,2027-01-31,2026-01-31,345.53,345.53,,0,Upfront
207824,2026-01-31,2027-01-31,2026-01-31,345.53,345.53,,0,Upfront
195413,2026-01-07,2027-01-07,2026-01-07,433.61,433.61,,0,Upfront
206949,2026-01-30,2027-01-30,2026-01-30,351.64,351.64,,0,Upfront
208406,2026-02-01,2027-02-01,2026-02-01,263.57,263.57,,0,Upfront
207131,2026-01-30,2027-01-30,2026-01-30,345.53,345.53,,0,Upfront
207671,2026-02-01,2027-02-01,2026-02-01,351.64,351.64,,0,Upfront
209926,2026-02-06,2027-02-06,2026-02-06,433.61,433.61,,0,Upfront
208399,2026-02-01,2027-02-01,2026-02-01,269.67,269.67,,0,Upfront
207151,2026-01-30,2027-01-30,2026-01-30,269.67,269.67,,0,Upfront
207115,2026-01-31,2027-01-31,2026-01-31,345.53,345.53,,0,Upfront
209504,2026-02-05,2027-02-05,2026-02-05,351.64,351.64,,0,Upfront
207117,2026-01-30,2027-01-30,2026-01-30,345.53,345.53,,0,Upfront
216500,2026-02-27,2027-02-27,2026-02-27,351.64,351.64,,0,Upfront
208762,2026-02-02,2027-02-02,2026-02-02,433.61,433.61,2026-02-06,81.97,Upfront
